Target_Class,Target_Class_CN,Site_Month,Site_ID,YearMonth,Month,n_all_valid_hours,Macro_Mean_SiteMonth_AllValid,Macro_SD_SiteMonth_AllValid,Target_n_hours,Normal_n_hours_for_pair,Target_Macro_SD,Normal_Macro_SD_for_pair,Pass_Hours,Pass_Target_Macro_SD,Pass_Normal_Macro_SD,Pass_Hours_Plus_Macro_SD
Mild,轻度干旱,95332219_2025-03,95332219,2025-03,3,744,14.996367199446565,6.052401295280215,48,192,3.1747781446839896,7.889013959784395,False,True,True,False
Mild,轻度干旱,95332219_2025-04,95332219,2025-04,4,720,18.778096829520333,4.5667076631229495,120,192,2.689955988147827,4.404784594359113,True,True,True,True
Mild,轻度干旱,95332219_2025-05,95332219,2025-05,5,744,21.04312890575778,3.2961131092075706,264,480,2.7551165186929336,3.4220565596875443,True,True,True,True
Mild,轻度干旱,95332219_2025-06,95332219,2025-06,6,720,24.18770851559109,2.8085758271466137,432,48,2.605699146371641,2.441902351975861,False,True,True,False
Mild,轻度干旱,95332219_2025-07,95332219,2025-07,7,744,24.912197666783488,2.9165590167484488,72,216,1.5939635567577317,2.4665926497045967,True,True,True,True
Mild,轻度干旱,95332219_2025-08,95332219,2025-08,8,744,24.33451787887081,2.929888036373893,72,312,3.2330008906961996,3.045345004423252,True,True,True,True
Mild,轻度干旱,95332219_2025-09,95332219,2025-09,9,720,24.237266625298393,2.691623388171205,240,480,2.5661365781097887,2.7461596979417537,True,True,True,True
Mild,轻度干旱,95332219_2025-10,95332219,2025-10,10,744,21.983364966607862,4.646852672203431,0,744,,4.646852672203431,False,False,True,False
Mild,轻度干旱,95332219_2025-11,95332219,2025-11,11,720,15.214422414037916,4.936669578661229,408,240,4.814309951745482,4.127611815353312,True,True,True,True
Mild,轻度干旱,95332219_2025-12,95332219,2025-12,12,736,13.566295283644095,4.442608123112838,16,720,2.1472956321591945,4.479498917815671,False,True,True,False
Mild,轻度干旱,95332220_2025-01,95332220,2025-01,1,288,11.621116768982676,5.37602012779021,120,0,4.180549847872045,,False,True,False,False
Mild,轻度干旱,95332220_2025-02,95332220,2025-02,2,672,10.431207981636925,4.691768149534859,168,48,5.518986789630321,2.451141953926257,False,True,True,False
Mild,轻度干旱,95332220_2025-03,95332220,2025-03,3,744,14.08571211881535,6.519495381860264,0,120,,6.83472280215117,False,False,True,False
Mild,轻度干旱,95332220_2025-04,95332220,2025-04,4,720,19.069527492920557,4.525530160909401,72,240,2.446513649585292,4.430597708107617,True,True,True,True
Mild,轻度干旱,95332220_2025-05,95332220,2025-05,5,744,21.35154676950106,3.225748226369624,144,600,3.3498938849029556,3.1262485708319163,True,True,True,True
Mild,轻度干旱,95332220_2025-06,95332220,2025-06,6,720,24.605020798577204,2.6250728288357528,48,624,2.5698020238838,2.6495367743039595,False,True,True,False
Mild,轻度干旱,95332220_2025-07,95332220,2025-07,7,744,25.436089313158426,2.6847816055876383,288,408,2.617700087572368,2.7719001961622047,True,True,True,True
Mild,轻度干旱,95332220_2025-08,95332220,2025-08,8,744,24.920232239589897,2.7046832056964627,72,360,2.692537156149197,2.774038042898192,True,True,True,True
Mild,轻度干旱,95332220_2025-09,95332220,2025-09,9,720,24.975678083631728,2.6926704571312707,360,312,2.7297855531584525,2.7091887006952295,True,True,True,True
Mild,轻度干旱,95332220_2025-10,95332220,2025-10,10,744,22.348580926977178,5.3112232182378545,0,576,,5.112630554015286,False,False,True,False
Mild,轻度干旱,95332220_2025-11,95332220,2025-11,11,720,14.890984910726548,4.88112264471118,0,648,,5.115657600829952,False,False,True,False
Mild,轻度干旱,95332220_2025-12,95332220,2025-12,12,736,13.214247145730516,4.544150513608432,48,688,3.8269444915498574,4.56643225114436,False,True,True,False
Mild,轻度干旱,95332221_2025-01,95332221,2025-01,1,288,10.179364634212106,5.192219686495741,0,0,,,False,False,False,False
Mild,轻度干旱,95332221_2025-02,95332221,2025-02,2,672,9.149030774097247,4.231987875625101,552,72,3.9610193540728105,2.4122235270556933,True,True,True,True
Mild,轻度干旱,95332221_2025-03,95332221,2025-03,3,744,13.861152626493926,6.774743617129564,0,288,,6.094998329668901,False,False,True,False
Mild,轻度干旱,95332221_2025-04,95332221,2025-04,4,720,18.643078921900855,4.634040202740511,264,456,4.341134409151407,4.767769866869098,True,True,True,True
Mild,轻度干旱,95332221_2025-05,95332221,2025-05,5,744,21.61368817155079,3.3825563244816266,144,552,3.6354795517829386,3.181911528612169,True,True,True,True
Mild,轻度干旱,95332221_2025-06,95332221,2025-06,6,720,25.534388144810993,3.0950441341740533,120,480,2.8406825755285867,2.8479560625631817,True,True,True,True
Mild,轻度干旱,95332221_2025-07,95332221,2025-07,7,744,26.276867517860985,3.1708845232214773,96,360,3.093433089731048,2.544815128216244,True,True,True,True
Mild,轻度干旱,95332221_2025-08,95332221,2025-08,8,744,26.822586392843593,3.0877158410058114,24,120,4.135931472281266,3.120744637116055,False,True,True,False
Mild,轻度干旱,95332221_2025-09,95332221,2025-09,9,720,26.43559548060099,3.1535887431431373,120,480,3.1445604491924244,3.138179902670893,True,True,True,True
Mild,轻度干旱,95332221_2025-10,95332221,2025-10,10,744,22.75324784043015,5.889837808262021,96,408,3.1799677335447267,5.188360004646508,True,True,True,True
Mild,轻度干旱,95332221_2025-11,95332221,2025-11,11,720,14.144375741481781,4.888946060890185,0,240,,4.401119102196795,False,False,True,False
Mild,轻度干旱,95332221_2025-12,95332221,2025-12,12,736,12.179029829800129,4.582033008148162,256,168,4.3646981217916085,4.085810797981724,True,True,True,True
Mild,轻度干旱,95332222_2025-01,95332222,2025-01,1,288,10.413353085647234,5.1195019885427735,0,0,,,False,False,False,False
Mild,轻度干旱,95332222_2025-02,95332222,2025-02,2,672,9.443502166496945,4.204402198992014,456,48,3.989289805593921,1.433877527244368,False,True,True,False
Mild,轻度干旱,95332222_2025-03,95332222,2025-03,3,744,14.090014780721356,6.760671329117108,0,264,,5.923119864141103,False,False,True,False
Mild,轻度干旱,95332222_2025-04,95332222,2025-04,4,720,18.849158024787904,4.6123311824611255,288,432,4.471726715186165,4.7041235463451505,True,True,True,True
Mild,轻度干旱,95332222_2025-05,95332222,2025-05,5,744,21.784712617115307,3.3516446808337963,144,528,3.242888001010391,3.1988854978330985,True,True,True,True
Mild,轻度干旱,95332222_2025-06,95332222,2025-06,6,720,25.735589848624336,3.0718564354918407,144,456,2.836470168319062,2.8302270666397455,True,True,True,True
Mild,轻度干旱,95332222_2025-07,95332222,2025-07,7,744,26.42737627285783,3.1528718237338,120,336,2.858744079711933,2.539320800134665,True,True,True,True
Mild,轻度干旱,95332222_2025-08,95332222,2025-08,8,744,27.01727932499301,3.0647698763503293,192,120,3.0583033815865335,3.151939853955981,True,True,True,True
Mild,轻度干旱,95332222_2025-09,95332222,2025-09,9,720,26.602888753679064,3.0943924661170383,216,360,2.7988183699797746,3.158679029343178,True,True,True,True
Mild,轻度干旱,95332222_2025-10,95332222,2025-10,10,744,22.942246806237005,5.859629544257454,0,360,,3.5487726597582805,False,False,True,False
Mild,轻度干旱,95332222_2025-11,95332222,2025-11,11,720,14.386468299892213,4.822458693639265,0,240,,4.326936365745124,False,False,True,False
Mild,轻度干旱,95332222_2025-12,95332222,2025-12,12,736,12.428403569304425,4.495740468329915,280,168,4.61680820470887,3.881274560573328,True,True,True,True
Mild,轻度干旱,95332223_2025-01,95332223,2025-01,1,288,10.352453565018045,5.151280057435892,0,0,,,False,False,False,False
Mild,轻度干旱,95332223_2025-02,95332223,2025-02,2,672,9.658273275719868,4.247669350062525,504,72,3.998986694640986,2.1630930499335785,True,True,True,True
Mild,轻度干旱,95332223_2025-03,95332223,2025-03,3,744,14.049587199764867,6.614815472327452,0,240,,5.7789329084979615,False,False,True,False
Mild,轻度干旱,95332223_2025-04,95332223,2025-04,4,720,18.587981810834673,4.67998996394917,192,408,4.624065511128829,4.624560778507007,True,True,True,True
Mild,轻度干旱,95332223_2025-05,95332223,2025-05,5,744,21.415944765972835,3.3941337933528777,168,528,3.0013677521728677,3.366736100367444,True,True,True,True
Mild,轻度干旱,95332223_2025-06,95332223,2025-06,6,720,25.391454667515227,3.096438781727587,144,408,2.8469347995647545,2.8526519316227454,True,True,True,True
Mild,轻度干旱,95332223_2025-07,95332223,2025-07,7,744,26.01049961838671,3.1218073390072685,168,312,3.63799830444988,2.4802351528110265,True,True,True,True
Mild,轻度干旱,95332223_2025-08,95332223,2025-08,8,744,26.408292898567773,3.145772058704688,216,120,3.207781101082842,2.8587194840774197,True,True,True,True
Mild,轻度干旱,95332223_2025-09,95332223,2025-09,9,720,26.126347986857095,3.190392624636121,168,336,2.6181816231230415,3.2113580706511593,True,True,True,True
Mild,轻度干旱,95332223_2025-10,95332223,2025-10,10,744,22.6721118034855,5.647156526740384,0,240,,3.696607423124765,False,False,True,False
Mild,轻度干旱,95332223_2025-11,95332223,2025-11,11,720,14.457480673657523,4.759235214632315,0,624,,4.995192704197126,False,False,True,False
Mild,轻度干旱,95332223_2025-12,95332223,2025-12,12,736,12.472364810335895,4.439368493970231,448,264,4.566570607148615,3.886267524659197,True,True,True,True
Mild,轻度干旱,95332224_2025-01,95332224,2025-01,1,288,10.101538030948076,5.195300533814278,0,0,,,False,False,False,False
Mild,轻度干旱,95332224_2025-02,95332224,2025-02,2,672,9.588007278493716,4.283025468432999,480,24,4.027299376871773,0.7213674504490003,False,True,False,False
Mild,轻度干旱,95332224_2025-03,95332224,2025-03,3,744,13.933791038169655,6.515154326218379,0,168,,5.9447444450083236,False,False,True,False
Mild,轻度干旱,95332224_2025-04,95332224,2025-04,4,720,18.358080007632573,4.668147185451504,264,432,4.540140381877458,4.668386948151883,True,True,True,True
Mild,轻度干旱,95332224_2025-05,95332224,2025-05,5,744,21.157058572256435,3.3914876964113843,72,576,2.6067430762384505,3.4693806413799666,True,True,True,True
Mild,轻度干旱,95332224_2025-06,95332224,2025-06,6,720,25.121253395080565,3.022800038116203,72,456,3.0973733096738347,2.7922773060205124,True,True,True,True
Mild,轻度干旱,95332224_2025-07,95332224,2025-07,7,744,25.742911018351073,3.050828618799644,72,312,3.8762939415036453,2.447797275495154,True,True,True,True
Mild,轻度干旱,95332224_2025-08,95332224,2025-08,8,744,26.04416638035928,3.093001018010439,216,144,2.957926413035338,3.1481990598480705,True,True,True,True
Mild,轻度干旱,95332224_2025-09,95332224,2025-09,9,720,25.771150554551017,3.1569049295734066,96,432,2.956294237250176,3.0962963089238045,True,True,True,True
Mild,轻度干旱,95332224_2025-10,95332224,2025-10,10,744,22.417194892001408,5.5005150340893145,0,384,,3.723026925832006,False,False,True,False
Mild,轻度干旱,95332224_2025-11,95332224,2025-11,11,720,14.295846013890372,4.828265375068281,0,600,,5.18694804712043,False,False,True,False
Mild,轻度干旱,95332224_2025-12,95332224,2025-12,12,736,12.242004852579987,4.479110857700842,256,240,4.591598022225263,4.007347461479877,True,True,True,True
Mild,轻度干旱,95332225_2025-01,95332225,2025-01,1,288,9.422610070375312,5.06916648484951,24,0,1.5446650895666427,,False,True,False,False
Mild,轻度干旱,95332225_2025-02,95332225,2025-02,2,672,8.68519554209585,4.032448654532329,480,168,4.0639149462303426,2.8458473331382956,True,True,True,True
Mild,轻度干旱,95332225_2025-03,95332225,2025-03,3,744,13.491959487238239,6.673134722786702,48,240,4.603250460558024,5.560572678958015,False,True,True,False
Mild,轻度干旱,95332225_2025-04,95332225,2025-04,4,720,18.303115812937417,4.650064782258328,96,456,4.007116068950159,4.229681000756073,True,True,True,True
Mild,轻度干旱,95332225_2025-05,95332225,2025-05,5,744,21.354248067384127,3.4560903405130885,144,504,4.405368138389343,3.18006163874718,True,True,True,True
Mild,轻度干旱,95332225_2025-06,95332225,2025-06,6,720,25.332890767521327,3.0373881424307965,120,144,2.930529211948605,3.034201075130493,True,True,True,True
Mild,轻度干旱,95332225_2025-07,95332225,2025-07,7,744,26.33373918584598,3.052448716946776,192,456,3.36694805563988,2.610408803856216,True,True,True,True
Mild,轻度干旱,95332225_2025-08,95332225,2025-08,8,744,27.03753246799592,3.20327196440715,0,264,,3.0839721633084176,False,False,True,False
Mild,轻度干旱,95332225_2025-09,95332225,2025-09,9,720,26.484160476260715,3.1797980151240264,288,168,3.168492136530096,3.1133822669622266,True,True,True,True
Mild,轻度干旱,95332225_2025-10,95332225,2025-10,10,744,22.66208363604802,5.921556361037643,0,528,,5.797117492112878,False,False,True,False
Mild,轻度干旱,95332225_2025-11,95332225,2025-11,11,720,13.838763210839696,4.978926596664019,0,384,,5.112996984620719,False,False,True,False
Mild,轻度干旱,95332225_2025-12,95332225,2025-12,12,736,11.636291938752908,4.6437973505104795,424,72,4.818659404573769,4.426294683236926,True,True,True,True
Mild,轻度干旱,95332226_2025-01,95332226,2025-01,1,288,9.832725645366331,5.013157206880526,96,0,4.566632805846041,,False,True,False,False
Mild,轻度干旱,95332226_2025-02,95332226,2025-02,2,672,8.176185562164479,4.081640940735414,96,0,2.7206315384826745,,False,True,False,False
Mild,轻度干旱,95332226_2025-03,95332226,2025-03,3,744,13.361564757322432,7.158414203872485,0,456,,7.780788725444926,False,False,True,False
Mild,轻度干旱,95332226_2025-04,95332226,2025-04,4,720,18.382806024948756,4.5978168174182406,216,360,3.8399568738447716,4.811633201391394,True,True,True,True
Mild,轻度干旱,95332226_2025-05,95332226,2025-05,5,744,21.540015456497027,3.3025030257938046,0,336,,3.5681204221428247,False,False,True,False
Mild,轻度干旱,95332226_2025-06,95332226,2025-06,6,720,25.745973994996813,2.9103912222871804,144,408,2.816424703309129,2.7468649015909414,True,True,True,True
Mild,轻度干旱,95332226_2025-07,95332226,2025-07,7,744,27.123589161903627,3.3597775599727124,240,0,2.9959242774459,,False,True,False,False
Mild,轻度干旱,95332226_2025-08,95332226,2025-08,8,744,27.984367421878282,3.2340854905627303,144,120,2.922966953857607,2.4584583314815482,True,True,True,True
Mild,轻度干旱,95332226_2025-09,95332226,2025-09,9,720,27.36123014556037,3.266652266043331,216,216,3.503189561231422,3.265185259811845,True,True,True,True
Mild,轻度干旱,95332226_2025-10,95332226,2025-10,10,744,23.046843949184623,6.502009651038073,24,528,2.7137527042996346,5.933075628937932,False,True,True,False
Mild,轻度干旱,95332226_2025-11,95332226,2025-11,11,720,13.64241445147329,5.233803573496765,0,384,,5.465362641476353,False,False,True,False
Mild,轻度干旱,95332226_2025-12,95332226,2025-12,12,736,11.645646248508811,5.007913411163698,448,96,4.862162264420379,4.53585904828579,True,True,True,True
Mild,轻度干旱,95332227_2025-01,95332227,2025-01,1,288,9.364212982589379,5.0499023757421435,0,0,,,False,False,False,False
Mild,轻度干旱,95332227_2025-02,95332227,2025-02,2,672,8.773963921137952,3.982715113556021,312,24,3.6800214974031817,2.40424238047083,False,True,True,False
Mild,轻度干旱,95332227_2025-03,95332227,2025-03,3,744,13.616830861696632,6.773374304224756,24,360,3.5156144007803283,5.649508546704066,False,True,True,False
Mild,轻度干旱,95332227_2025-04,95332227,2025-04,4,720,18.21718373696009,4.665697319784654,192,384,3.722671705771545,4.912631135589114,True,True,True,True
Mild,轻度干旱,95332227_2025-05,95332227,2025-05,5,744,21.464452620475523,3.3938309477068063,0,456,,3.66154556101411,False,False,True,False
Mild,轻度干旱,95332227_2025-06,95332227,2025-06,6,720,25.663552117347717,2.927652802450469,144,432,2.8814980827599177,2.768513313682937,True,True,True,True
Mild,轻度干旱,95332227_2025-07,95332227,2025-07,7,744,26.94075148079985,3.2595890383415216,240,144,2.7554945516689435,3.0651650223802687,True,True,True,True
Mild,轻度干旱,95332227_2025-08,95332227,2025-08,8,744,27.655790941689602,3.241226220025522,24,240,2.7000483566088525,2.962821651397269,False,True,True,False
Mild,轻度干旱,95332227_2025-09,95332227,2025-09,9,720,27.23707651032342,3.2949344079941474,168,168,3.5741097184808788,3.310543084720255,True,True,True,True
Mild,轻度干旱,95332227_2025-10,95332227,2025-10,10,744,23.27192848728549,6.1699953108658,0,480,,5.561858416698483,False,False,True,False
Mild,轻度干旱,95332227_2025-11,95332227,2025-11,11,720,13.914970339172417,5.282037552027608,0,336,,5.358811245642614,False,False,True,False
Mild,轻度干旱,95332227_2025-12,95332227,2025-12,12,736,11.681208512300383,4.895078683776183,232,72,4.627058643346594,4.865494202170283,True,True,True,True
Mild,轻度干旱,95332228_2025-01,95332228,2025-01,1,288,8.403716251771483,5.022097057183021,0,0,,,False,False,False,False
Mild,轻度干旱,95332228_2025-02,95332228,2025-02,2,672,7.655305708066278,4.060626120725531,432,72,3.8802153553626257,2.70940402497322,True,True,True,True
Mild,轻度干旱,95332228_2025-03,95332228,2025-03,3,744,12.338962045888747,6.65284228077387,0,336,,5.426421609958499,False,False,True,False
Mild,轻度干旱,95332228_2025-04,95332228,2025-04,4,720,16.986948269605637,4.454774870650146,96,480,4.739869590882651,4.302603202593648,True,True,True,True
Mild,轻度干旱,95332228_2025-05,95332228,2025-05,5,744,20.366342216409663,3.313453629207295,0,312,,3.4603102583526835,False,False,True,False
Mild,轻度干旱,95332228_2025-06,95332228,2025-06,6,720,24.50200973086887,2.7477028975839954,120,432,2.557021530259716,2.595247644658369,True,True,True,True
Mild,轻度干旱,95332228_2025-07,95332228,2025-07,7,744,25.74981520509207,3.2463615275505693,144,120,2.3633208326463357,2.902404908751596,True,True,True,True
Mild,轻度干旱,95332228_2025-08,95332228,2025-08,8,744,26.670996004535304,3.3434845861650717,0,264,,2.9147470505943174,False,False,True,False
Mild,轻度干旱,95332228_2025-09,95332228,2025-09,9,720,26.16598827573988,3.4015400290427245,0,432,,3.5154087739896065,False,False,True,False
Mild,轻度干旱,95332228_2025-10,95332228,2025-10,10,744,22.194150070990286,6.0519383859559275,0,744,,6.0519383859559275,False,False,True,False
Mild,轻度干旱,95332228_2025-11,95332228,2025-11,11,720,13.010421169466442,4.970851776027169,0,408,,5.208747181022105,False,False,True,False
Mild,轻度干旱,95332228_2025-12,95332228,2025-12,12,736,10.60920822073746,4.788351834884893,400,120,4.709020217392623,4.440626763298325,True,True,True,True
Mild,轻度干旱,95332229_2025-01,95332229,2025-01,1,288,7.384476598837257,4.8072298767549375,0,0,,,False,False,False,False
Mild,轻度干旱,95332229_2025-02,95332229,2025-02,2,672,5.935747649612105,3.922011767621309,456,72,3.7150731811020523,2.3258583662856833,True,True,True,True
Mild,轻度干旱,95332229_2025-03,95332229,2025-03,3,744,10.828968004593927,6.506146114066032,48,336,3.931340880203427,5.281840337903301,False,True,True,False
Mild,轻度干旱,95332229_2025-04,95332229,2025-04,4,720,15.961812634600534,4.126919857826395,240,360,3.779072533866826,4.320677695324852,True,True,True,True
Mild,轻度干旱,95332229_2025-05,95332229,2025-05,5,744,19.198037444904287,3.2170579516567592,0,216,,3.496705627071555,False,False,True,False
Mild,轻度干旱,95332229_2025-06,95332229,2025-06,6,720,23.114102829827203,2.712483888976091,144,432,2.566071143210643,2.6191279590376064,True,True,True,True
Mild,轻度干旱,95332229_2025-07,95332229,2025-07,7,744,24.481567764794956,2.785330565798085,336,48,2.591485695887308,2.8488641169482682,False,True,True,False
Mild,轻度干旱,95332229_2025-08,95332229,2025-08,8,744,25.08084526882377,2.902332913025466,120,264,2.984361914724641,2.757520341435024,True,True,True,True
Mild,轻度干旱,95332229_2025-09,95332229,2025-09,9,720,24.030208248562282,2.788465388043867,48,432,2.334153330584055,2.8335960462008742,False,True,True,False
Mild,轻度干旱,95332229_2025-10,95332229,2025-10,10,744,19.83642381237399,5.749446401004705,0,624,,5.714743224390458,False,False,True,False
Mild,轻度干旱,95332229_2025-11,95332229,2025-11,11,720,11.65790921896696,4.598463551890265,0,384,,4.506377690338656,False,False,True,False
Mild,轻度干旱,95332229_2025-12,95332229,2025-12,12,736,9.235914491694016,4.348584896045972,376,96,4.2885910732327055,4.012212075296899,True,True,True,True
Mild,轻度干旱,95332230_2025-01,95332230,2025-01,1,288,9.94111049730984,5.2064974418712735,24,0,6.204404010417759,,False,True,False,False
Mild,轻度干旱,95332230_2025-02,95332230,2025-02,2,672,9.364339582245087,4.103803709423102,456,72,4.002063974476457,2.4858336761605107,True,True,True,True
Mild,轻度干旱,95332230_2025-03,95332230,2025-03,3,744,14.220803271698696,6.890922192051151,0,312,,6.051081750549304,False,False,True,False
Mild,轻度干旱,95332230_2025-04,95332230,2025-04,4,720,18.907900973161063,4.6485916479041025,24,552,4.828035453015195,4.533485194942162,False,True,True,False
Mild,轻度干旱,95332230_2025-05,95332230,2025-05,5,744,22.26260082696074,3.445374497552859,0,384,,3.7353342438612196,False,False,True,False
Mild,轻度干旱,95332230_2025-06,95332230,2025-06,6,720,26.581292949782476,2.933093660427012,72,432,2.622141419137355,2.774997456685245,True,True,True,True
Mild,轻度干旱,95332230_2025-07,95332230,2025-07,7,744,27.72466592891242,3.4330249758975517,240,168,2.6184585226385435,2.9666331515028146,True,True,True,True
Mild,轻度干旱,95332230_2025-08,95332230,2025-08,8,744,28.65699573742446,3.426334125447626,24,264,2.656564054663571,3.005726034345654,False,True,True,False
Mild,轻度干旱,95332230_2025-09,95332230,2025-09,9,720,28.308441400527954,3.5299534308312905,192,240,3.7300130259852775,3.536203858638008,True,True,True,True
Mild,轻度干旱,95332230_2025-10,95332230,2025-10,10,744,24.3646887271635,6.393198776635443,24,720,2.795800652713575,6.414457991221099,False,True,True,False
Mild,轻度干旱,95332230_2025-11,95332230,2025-11,11,720,14.658853269285625,5.268588824213251,0,456,,5.459137135634111,False,False,True,False
Mild,轻度干旱,95332230_2025-12,95332230,2025-12,12,736,12.371386107826686,5.140599355300775,328,96,4.865600221387258,4.597109866823206,True,True,True,True
Mild,轻度干旱,95332231_2025-01,95332231,2025-01,1,288,10.334346470132004,5.055858238648678,96,0,4.7548272628243184,,False,True,False,False
Mild,轻度干旱,95332231_2025-02,95332231,2025-02,2,672,9.626555352083718,4.044440244479049,552,48,4.201158370138764,2.9149934306795777,False,True,True,False
Mild,轻度干旱,95332231_2025-03,95332231,2025-03,3,744,14.315758226379272,6.856692355092776,24,216,4.791027041336461,5.270156847873721,False,True,True,False
Mild,轻度干旱,95332231_2025-04,95332231,2025-04,4,720,19.20419546034601,4.731258527458792,144,552,5.112957397204126,4.330414056115732,True,True,True,True
Mild,轻度干旱,95332231_2025-05,95332231,2025-05,5,744,22.303023163990307,3.4759424178419738,0,528,,3.290345219655673,False,False,True,False
Mild,轻度干旱,95332231_2025-06,95332231,2025-06,6,720,26.289943650033738,3.105454207934954,144,120,3.1295746301113563,2.8234377176820167,True,True,True,True
Mild,轻度干旱,95332231_2025-07,95332231,2025-07,7,744,27.111739161194013,3.1792228465500396,120,408,3.2693714106686333,2.605582191013711,True,True,True,True
Mild,轻度干旱,95332231_2025-08,95332231,2025-08,8,744,27.943089267259005,3.238767128832234,0,240,,3.1864987501758932,False,False,True,False
Mild,轻度干旱,95332231_2025-09,95332231,2025-09,9,720,27.273410079214308,3.1421052701684444,288,192,3.101962663981459,2.9247556921003657,True,True,True,True
Mild,轻度干旱,95332231_2025-10,95332231,2025-10,10,744,23.503203168992073,6.002305082887353,0,504,,5.868947099693328,False,False,True,False
Mild,轻度干旱,95332231_2025-11,95332231,2025-11,11,720,14.637260398599837,4.951327048816964,0,336,,4.801392889612775,False,False,True,False
Mild,轻度干旱,95332231_2025-12,95332231,2025-12,12,736,12.600923418836748,4.593345422017821,376,24,4.580214134015836,4.36936430228443,False,True,True,False
Mild,轻度干旱,95332232_2025-01,95332232,2025-01,1,288,10.250707940508923,5.271859787410602,120,0,4.424681559445882,,False,True,False,False
Mild,轻度干旱,95332232_2025-02,95332232,2025-02,2,672,10.354591441374007,4.561676802073783,216,24,5.402398959912742,1.6620512248490549,False,True,True,False
Mild,轻度干旱,95332232_2025-03,95332232,2025-03,3,744,14.235813995843293,6.421845302614894,0,192,,6.525330601990415,False,False,True,False
Mild,轻度干旱,95332232_2025-04,95332232,2025-04,4,720,18.505144894785353,4.718146449661838,0,528,,4.633159203590452,False,False,True,False
Mild,轻度干旱,95332232_2025-05,95332232,2025-05,5,744,20.989087197088427,3.4129825825066646,192,216,3.849145806129973,3.5147161242569096,True,True,True,True
Mild,轻度干旱,95332232_2025-06,95332232,2025-06,6,720,24.568744201130336,3.0681407857846232,168,360,2.9667665188731873,2.9178025403193466,True,True,True,True
Mild,轻度干旱,95332232_2025-07,95332232,2025-07,7,744,25.159876979807372,3.05386836770822,96,192,1.4215096814664738,2.4227783171505535,True,True,True,True
Mild,轻度干旱,95332232_2025-08,95332232,2025-08,8,744,24.810754842655633,3.135690513664353,144,336,3.2804841030380256,3.2421336055457606,True,True,True,True
Mild,轻度干旱,95332232_2025-09,95332232,2025-09,9,720,24.49306360880534,2.8525640218298522,312,264,2.8860160655567846,2.5986745547490577,True,True,True,True
Mild,轻度干旱,95332232_2025-10,95332232,2025-10,10,744,21.681483768647716,5.116756031253815,0,48,,2.4136868275465,False,False,True,False
Mild,轻度干旱,95332232_2025-11,95332232,2025-11,11,720,14.402828432454003,4.847654344224488,168,432,5.191259549741516,5.088052544197064,True,True,True,True
Mild,轻度干旱,95332232_2025-12,95332232,2025-12,12,736,12.703215689762779,4.5238858379768025,16,696,2.0373660986185387,4.59022340666953,False,True,True,False
Mild,轻度干旱,95332233_2025-01,95332233,2025-01,1,288,9.435285007788075,5.209776035059558,144,0,4.387520877715052,,False,True,False,False
Mild,轻度干旱,95332233_2025-02,95332233,2025-02,2,672,9.759920072217938,4.553684433389474,216,48,5.2955943134360695,2.011141135887386,False,True,True,False
Mild,轻度干旱,95332233_2025-03,95332233,2025-03,3,744,13.53673961149749,6.339859409685267,0,192,,6.367632015009399,False,False,True,False
Mild,轻度干旱,95332233_2025-04,95332233,2025-04,4,720,17.729889894856345,4.670718661301079,24,528,3.2010842252686658,4.526143620139156,False,True,True,False
Mild,轻度干旱,95332233_2025-05,95332233,2025-05,5,744,20.310313255556167,3.3697773763154673,240,360,3.620282881990096,3.2897055015824033,True,True,True,True
Mild,轻度干旱,95332233_2025-06,95332233,2025-06,6,720,23.934854782952204,2.939623388409318,48,480,3.1417071391574276,2.7288525394273178,False,True,True,False
Mild,轻度干旱,95332233_2025-07,95332233,2025-07,7,744,24.46684318716808,2.8880168888373583,72,216,1.3234391604832012,2.295415830928935,True,True,True,True
Mild,轻度干旱,95332233_2025-08,95332233,2025-08,8,744,24.199626245806293,3.030875176540057,264,168,3.228368186457442,3.152271239247586,True,True,True,True
Mild,轻度干旱,95332233_2025-09,95332233,2025-09,9,720,23.82587610880534,2.780779104084774,168,336,2.874269218292643,2.5639426082251764,True,True,True,True
Mild,轻度干旱,95332233_2025-10,95332233,2025-10,10,744,20.806047993321574,4.949962068080057,0,264,,4.313040477396912,False,False,True,False
Mild,轻度干旱,95332233_2025-11,95332233,2025-11,11,720,13.855408181084528,4.64803378883368,96,576,4.593528878093476,4.510765546420814,True,True,True,True
Mild,轻度干旱,95332233_2025-12,95332233,2025-12,12,736,11.893626769923646,4.449216331833253,64,648,3.6482310959757625,4.499425683915486,False,True,True,False
Mild,轻度干旱,95332234_2025-01,95332234,2025-01,1,288,11.086977764265612,5.845958773521996,168,24,5.832851166885585,4.871198535888196,False,True,True,False
Mild,轻度干旱,95332234_2025-02,95332234,2025-02,2,672,10.828979933468093,4.812629514591605,192,48,5.630316355162272,2.489518797319188,False,True,True,False
Mild,轻度干旱,95332234_2025-03,95332234,2025-03,3,744,14.527199768250988,6.397281772125964,0,168,,5.828330309402112,False,False,True,False
Mild,轻度干旱,95332234_2025-04,95332234,2025-04,4,720,18.995840423636967,4.644903549241215,216,192,4.156969740748336,4.386645905751053,True,True,True,True
Mild,轻度干旱,95332234_2025-05,95332234,2025-05,5,744,21.289642682639503,3.340684288841704,264,360,2.3754397243324803,3.7664262922613245,True,True,True,True
