Site_ID,Station_Lon,Station_Lat,Matched_Grid_Lon,Matched_Grid_Lat,Distance_to_Grid_km,Date,Nearest_SPI,Bilinear_SPI,Mean3x3_SPI,Diff_Bilinear_vs_Nearest,Diff_Mean3x3_vs_Nearest,AbsDiff_Bilinear_vs_Nearest,AbsDiff_Mean3x3_vs_Nearest
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-09,1.0970650911331177,1.1066249883944896,1.1909231742223103,0.009559897261371963,0.09385808308919263,0.009559897261371963,0.09385808308919263
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-10,1.1191155910491943,1.127057379853594,1.204981313811408,0.007941788804399774,0.08586572276221371,0.007941788804399774,0.08586572276221371
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-11,1.078299641609192,1.0865626834048485,1.1613161431418524,0.008263041795656623,0.08301650153266049,0.008263041795656623,0.08301650153266049
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-12,1.079728364944458,1.0875102837094026,1.1599518325593736,0.0077819187649446064,0.08022346761491561,0.0077819187649446064,0.08022346761491561
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-13,1.06276535987854,1.0581376820002815,1.1166377200020685,-0.004627677878258574,0.05387236012352847,0.004627677878258574,0.05387236012352847
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-14,0.9203299283981323,0.9203015527799554,0.9803868664635552,-2.8375618176923467e-05,0.060056938065422893,2.8375618176923467e-05,0.060056938065422893
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-15,0.8311030268669128,0.8332876967133914,0.8947583768102858,0.002184669846478582,0.06365534994337296,0.002184669846478582,0.06365534994337296
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-16,0.8053691387176514,0.8127610834549281,0.8515252735879686,0.007391944737276779,0.04615613487031722,0.007391944737276779,0.04615613487031722
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-17,0.8279150128364563,0.8295314959698721,0.8601741724544101,0.0016164831334157803,0.03225915961795378,0.0016164831334157803,0.03225915961795378
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-18,0.8681303858757019,0.8680732296833439,0.8849219216240777,-5.715619235802105e-05,0.016791535748375774,5.715619235802105e-05,0.016791535748375774
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-19,0.8179341554641724,0.8187008649266152,0.8317073318693373,0.0007667094624428383,0.013773176405164955,0.0007667094624428383,0.013773176405164955
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-20,0.7712427377700806,0.7705952578970104,0.7923207481702169,-0.0006474798730701226,0.02107801040013635,0.0006474798730701226,0.02107801040013635
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-21,0.7262287735939026,0.7270709552507075,0.7544905543327332,0.0008421816568049412,0.028261780738830566,0.0008421816568049412,0.028261780738830566
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-22,0.6292749047279358,0.6302061199151258,0.6606469286812676,0.000931215187189971,0.03137202395333183,0.000931215187189971,0.03137202395333183
95332217.0,117.63227,25.27501,117.625,25.274993896484375,0.731,2025-03-23,0.634649395942688,0.6334625944102291,0.6621091299586825,-0.0011868015324588699,0.027459734015994552,0.0011868015324588699,0.027459734015994552
